Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	126	127N	127C	128N	128C	129N	129C	130N	130C	131N	RefInt_TMT10_FP18_chimerys
Q9P2D3	4	HEATR5B	1.0	20.778939006215843	-0.05871072201132321	-3.9304196793935517	-3.066471769113649	1.0176168941350898	-2.809165574771522	0.4067515024072357	0.42005700797708023	0.48836238118689757	-3.02300913073495	0.8783231085974226	20.778939006215843
Q9P2D8	1	UNC79	0.9998	20.11184572665125	0.5448862389766518	-4.075580806356967	-2.0862548860453494	1.2796268040144412	-3.6563080245427084	-0.1314244749504958	-0.5523441438237349	1.1536494861414006	-4.2186873292373	0.8998791244536086	20.11184572665125
Q9P2E3	6	ZNFX1	1.0	23.762741790739238	0.08057132632700714	-4.56929903677138	-2.7850507586533464	0.776820265594222	-3.1850971464425095	0.8677934568403227	0.9703794333292723	0.4460513144058478	-2.6493969411300995	0.16719013792233461	23.762741790739238
Q9P2E9	190	RRBP1	1.0	27.972340139075367	0.39996776880928664	-3.6274242453477203	-2.4023181286340893	0.532814472465656	-3.262987007835526	0.3683404761261535	0.5997043624219955	0.7400686283105795	-2.716101616126668	0.4838781062144424	27.972340139075367
Q9P2I0	14	CPSF2	1.0	23.327657770647743	-0.19886230917099823	-4.264276616350175	-2.9890906884050024	1.7893574415996536	-2.9976546455221866	0.6317925511606708	0.2702101776486714	0.3435983295225409	-2.9709257850236455	0.20584378167895245	23.327657770647743
Q9P2J5	52	LARS1	1.0	25.212106271752226	0.16138782212196112	-4.224608490866787	-2.6720615163205963	1.0133295209638202	-3.248000621250842	0.6375352269602566	0.7772295636466424	0.39527085409238794	-2.689738477284452	0.5778765159690593	25.212106271752226
Q9P2K2	1	TXNDC16	0.9953	18.900239132212985	-0.06390053288275688	-3.3273666253101783	-2.7672497086154486	1.3422932733475736	-2.1730432249085876	0.5221618704003905	0.46827254874927426	0.7728743017038529	-2.0931702764512696	0.3526928510362861	18.900239132212985
Q9P2K3	3	RCOR3	1.0	20.587073498686518	-0.25144693695775366	-4.921201005770051	-3.099527848392853	1.789995285251699	-3.094240210387399	0.4141479438165163	0.3969208515014522	0.1410780878305431	-3.2994150048565576	-0.052307095770636636	20.587073498686518
Q9P2K6	1	KLHL42	0.9999	16.40892082416089	0.11940838378424701	-2.586749075715705	-3.5999352430946647	1.2000899556076075	-2.067260738994042	0.5905388850705595	0.5732832772093186	0.7392311440146049	-2.16711745713142	0.31379052435085164	16.40892082416089
Q9P2K8	1	EIF2AK4	0.9548	18.879927474989266	0.1982786765316078	-4.6980096354402665	-2.753650068892725	1.229069254450792	-3.0643235507301014	0.6166517965855824	0.982420233133432	0.217353694719705	-2.754820030559463	0.46709117184773774	18.879927474989266
Q9P2M7	77	CGN	1.0	25.433802272085448	-0.08763763669307778	-4.071129880125352	-2.7439190935160482	1.0932965035056883	-2.472011600165418	0.5972852062723693	0.34293305509286043	0.7799604491934771	-3.1907911756107783	0.6580217014485985	25.433802272085448
Q9P2N5	8	RBM27	1.0	22.180724801821697	-0.071832720855312	-4.222371732992816	-2.9384058738188763	1.597067521782293	-3.125486892386757	0.43781288116285566	0.15133718617300218	0.5342298954073144	-3.373248880279019	0.49810178465340726	22.180724801821697
Q9P2N6	1	KANSL3	1.0	19.528666463678462	0.06409291429391573	-4.894957635410149	-2.6236354927259082	1.8203204665240555	-2.7941179173601736	0.6089541829135818	0.13287820929048166	0.27521085266481293	-3.5510611249736463	0.2213399025957834	19.528666463678462
Q9P2P1	1	NYNRIN	0.9998	19.13506475658374	-0.12492871384488424	-3.801868814637137	-3.381940236763324	1.4004119497316267	-2.755071157374976	0.7844403440274625	0.5207610491773345	0.8139466892332372	-2.301163557063596	0.013463842127990233	19.13506475658374
Q9P2Q2	1	FRMD4A	0.9951	17.681582050039477	0.5179160897106527	-2.645463920985284	-2.6309484694011314	0.5621581026105922	-1.3567692857357283	0.39189898853287275	0.2832077534495099	0.7832580199803765	-2.7530592848786206	0.9866344148694992	17.681582050039477
Q9P2R3	37	ANKFY1	1.0	24.445446257176165	0.331289799628669	-4.478911066841869	-2.6876274716399022	0.5213368339243338	-3.0961593699190306	0.45968470317172105	0.645930504975035	0.6529293835062582	-2.7451371462296477	0.7889687715249902	24.445446257176165
Q9P2R6	1	RERE	0.9948	19.816384986967474	-0.3351194961412709	-3.471074329442322	-2.710720418389238	2.135622632630099	-2.945073623998187	0.4030667144532387	-0.2622670099310227	0.2318073274601673	-3.279164881815115	0.009813284562557811	19.816384986967474
Q9P2R7	32	SUCLA2	1.0	25.080964729509525	0.48287619244435476	-4.347526317436648	-2.3277018118829886	1.2069059198927388	-3.6774309081962278	0.20208668451777712	0.025478921338299543	0.46510403588434457	-3.3637139654877437	0.9219597423966022	25.080964729509525
Q9P2T1	9	GMPR2	1.0	25.061064414929238	0.4650173482065121	-3.306605216537603	-2.2886176218014675	0.9879515696568788	-2.8890222539963606	0.5687778322903867	0.8669806936435691	0.5201559016299555	-2.7757954706479175	-0.057148064262314335	25.061064414929238
Q9P2W9	8	STX18	1.0	23.23380250387332	0.02101554426466823	-4.063003779721818	-2.6969846335631713	0.8160023853053637	-3.1887995985722597	0.701466574741918	0.6784235645072592	0.7294973919330516	-2.6574210556655453	0.6908448557543991	23.23380250387332
Q9P2X0	2	DPM3	1.0	23.771853697299832	0.015509515966925846	-1.7052266358551025	-3.0544422217909366	0.9483202246804137	-0.802695341679061	0.805904708705091	-0.09705816724951433	-0.06607454267403945	-2.429448644319148	0.8810490742219557	23.771853697299832
Q9P2X3	3	IMPACT	1.0	21.630573252637816	0.6231434560574165	-3.1866881204856803	-2.296252737813603	1.1531267660422682	-2.3041760593467036	0.6414698532218619	0.4785871829083401	0.5722220392485031	-2.88462355915474	0.25529653642819383	21.630573252637816
Q9P2Y4	3	ZNF219	1.0	21.597687090152107	-1.1961001568684058	-3.722689349243402	-4.050647906090592	2.255733106457974	-3.10403614555423	-0.003871632762667332	-1.077271974764983	-1.0047375106720953	-3.6334563998717027	-0.7565906853955902	21.597687090152107
Q9P2Y5	6	UVRAG	1.0	21.94527401623855	0.05718371154649393	-3.9354866706216445	-2.5624807392187323	1.0482141675286254	-3.05206298515997	0.610917201647247	0.43365971290285366	0.581384334133535	-2.92600210497164	0.6003584491589766	21.94527401623855
Q9UBB4	10	ATXN10	1.0	22.547587390391623	0.19443177174444237	-4.007450463824185	-2.6047772625004164	1.2952042110363955	-3.385146703635198	0.49153120214169377	0.6063700310345723	0.4370404563676953	-2.8784823758462457	0.7431355414737357	22.547587390391623
Q9UBB6	1	NCDN	1.0	17.1688077365291	0.18526806532851658	NA	-2.885428056542196	1.0390211522073152	-2.8670048137757824	0.37301444719494903	0.44673467051747906	0.27284606575659254	-3.3115539566438894	0.6496776026719857	17.1688077365291
Q9UBB9	20	TFIP11	1.0	22.920748353917336	0.05001965538471609	-3.912419260759963	-2.876109143284163	1.8261499142680817	-2.981114841644187	0.4703215773308447	0.09422583333011936	0.23695860829043625	-3.2899926392032404	0.3330621380962313	22.920748353917336
Q9UBC0	3	ONECUT1	0.9999	22.078106020448846	0.14595126076903497	-3.7736465012299245	-2.8475277458609796	1.8674465720839457	-2.916176089876288	0.5138134284496871	-0.0038247131799167278	0.23185097912897845	-3.279912308768422	0.2693676059790562	22.078106020448846
Q9UBC1	2	NFKBIL1	0.9998	21.03194975535882	-0.29091290641907364	-4.099646362253591	-2.7944748650153155	1.5696225935542945	-3.456381348757626	0.7008313088711624	0.22815025172920578	-0.1381236016283136	-2.9755081830100965	0.11713365853031021	21.03194975535882
Q9UBC2	26	EPS15L1	1.0	23.394881261448706	-0.03916041121028435	-4.26397483303784	-2.8267650649852367	1.2508115975809755	-3.2539603735932214	0.5640073344582568	0.39564769707363645	0.44855704271434327	-3.038653671902635	0.6177581478309122	23.394881261448706
Q9UBD5	2	ORC3	0.9977	20.359239732615492	-0.21308834627702034	-4.66472636133307	-3.6707160759106	1.6615785439840423	-2.7902193175039116	0.723949088854992	0.45680498538717274	0.08072647810652533	-3.796861383219203	-0.038348955094003045	20.359239732615492
Q9UBE0	10	SAE1	1.0	23.140991818822904	0.1811164382319692	-4.393924158243625	-2.5974981936229673	1.2420707891265312	-3.3758039150460952	0.5540905067003514	0.6868565116569698	0.22329867289449723	-2.5821188303481843	0.7194503640144339	23.140991818822904
Q9UBF2	11	COPG2	1.0	23.46239529309519	-0.1368332453106511	-3.611049287961878	-3.0039280156425727	1.5898802990546734	-2.8338094772632516	0.4939249839757949	0.2610554745417666	0.3557268322366518	-3.052523401001956	0.5924502563886627	23.46239529309519
Q9UBF8	1	PI4KB	0.9996	19.02932277030979	-0.06422527776516063	-4.452643633405334	-2.998239469377431	1.4584762215880147	-3.1193766747459915	0.7716652643503501	0.9854372829743703	0.3335614918031844	-2.346214912957427	-0.208339619703235	19.02932277030979
Q9UBG0	1	MRC2	0.9897	16.40892082416089	0.25143359955271194	-4.687577995255978	-2.55344739067613	0.1104952728594597	-3.1338198917568008	0.41756556465447403	0.3412504257855993	1.0894245187711675	-3.0660942761764254	1.354515099301583	NA
Q9UBI1	5	COMMD3	1.0	23.14006124785329	0.04702613275388856	-4.563494830619602	-2.551265557182413	0.9727540393189322	-3.7996984142868353	0.5068187421829862	0.6106990919829016	0.36984274904986236	-3.15599073127205	0.5107574833213562	23.14006124785329
Q9UBI6	7	GNG12	1.0	24.530289782899818	-0.15389425673867407	-2.9876936963224043	-2.812493915881907	0.8625284549404313	-2.1850545001143162	0.3928885087041927	0.2889202116244043	0.9002970274540623	-3.1961339566272855	0.6859010294357084	24.530289782899818
Q9UBI9	1	HECA	0.9981	22.25355972172215	0.40723390583943697	-3.4099605062822693	-3.1124602502710967	1.0814044436934935	-2.879782510193168	0.0021569533265335394	-0.2648941852135849	0.5774029293267731	-4.18678495933877	1.501499478228066	22.25355972172215
Q9UBK8	1	MTRR	1.0	18.093227043545713	0.344737666899654	-4.1030962779686995	-2.9650783813736954	0.45703420012151597	-3.246007014252694	0.7776559073554914	0.8991762960953906	0.6988293532206491	-2.5866699622095233	0.7627372231416949	18.093227043545713
Q9UBK9	1	UXT	1.0	18.069042058473805	0.4132163432427891	NA	-2.660537739239661	0.8175609223094096	-3.7784424867689967	0.5488890091399501	0.5666671028150905	0.6124190798044413	-3.5736844838577486	0.16095273028836843	18.069042058473805
Q9UBL3	7	ASH2L	1.0	23.269587237554585	-0.2844262308390153	-4.666413958570617	-2.99442106314263	1.6787955373097532	-4.084080131799887	0.6865130461504663	0.6452218112976986	0.056118220032171706	-2.7775743830239907	0.2626698775951368	23.269587237554585
Q9UBM7	12	DHCR7	1.0	26.412466006979937	4.575853667514451E-4	-3.5777559923406272	-2.5009596817511355	0.7403462053053511	-2.2352862599059264	0.7010492663904531	0.8299319472965756	0.9684697981378498	-2.680748635928735	0.1628453405498682	26.412466006979937
Q9UBN7	19	HDAC6	1.0	25.731539135075494	0.5730769193912906	-3.438238852144064	-2.3351823955031623	0.6432820921100948	-2.6547190507546086	0.1319082714950035	0.19276513809077755	0.7560522177491933	-3.1265032246585225	0.8865857853954324	25.731539135075494
Q9UBP0	2	SPAST	0.9977	21.054214936625726	0.026565024369991974	-3.4462812351453342	-2.849173421386051	1.3925636797296779	-2.5329178941978663	0.583062834371816	0.38339756346975484	0.36178641383981613	-2.778531627758017	0.7793763545761099	21.054214936625726
Q9UBP6	1	METTL1	0.9978	20.145993414998244	-0.47494071559962237	-3.262490617309579	-3.4505117463137225	1.092437620681281	-2.9047363299067737	1.4686993810442814	0.08279613013857201	0.6316613028361111	-2.9283182146192264	0.39115730516311586	20.145993414998244
Q9UBQ0	10	VPS29	1.0	26.0290779324659	0.152135896058601	-4.542565401698418	-2.7149523314962796	1.1939526411198358	-3.2767802952854206	0.6802495793286312	0.8817545251159284	0.442337523745044	-2.617360012322945	0.0290305417762724	26.0290779324659
Q9UBQ5	6	EIF3K	1.0	23.121980911291093	-0.06739673238516186	-3.8890714494735867	-2.8242665853109887	0.9434860690224358	-2.6788884929182615	0.48577077424160997	0.5746288313159038	0.37189673236187204	-3.017316156024731	0.37814896431524403	23.121980911291093
Q9UBQ7	96	GRHPR	1.0	28.19096963232581	0.8793423548295074	-4.220960136582182	-2.064204335465277	0.2844290597716643	-3.434449364917077	0.09969089342370907	0.3156739843154579	0.6734164030356968	-3.2103078330746966	0.9427515037989238	28.19096963232581
Q9UBR1	63	UPB1	1.0	27.988589742330714	0.6971802881556464	-3.8693254277821865	-2.199041930930293	0.6973238241296658	-3.580421858462783	-0.10148044238372833	-0.022331848664292053	0.5903466886562114	-3.568817177478076	1.0038749611378854	27.988589742330714
Q9UBR2	14	CTSZ	1.0	26.60673780077973	0.4976485376537756	-3.8784159274728385	-2.2948986738206534	0.41249595660204896	-2.6800127136468674	0.5428931665125241	0.6405007037056762	1.1525938496326305	-2.7218904984136802	0.5918956614154585	26.60673780077973
Q9UBS3	16	DNAJB9	1.0	25.043066036430876	-0.30599091957685776	-3.68849909781163	-3.19914954670511	-0.19023649651539642	-2.350356198459492	-0.383956436241629	-0.5740805740433892	1.9150044601262426	-3.720820042277012	0.6454136189413369	25.043066036430876
Q9UBS4	25	DNAJB11	1.0	26.167889515220104	-0.2927000484286246	-4.61549519526729	-3.1285549028362585	1.1994187195805033	-3.4222649653010615	0.737344441330972	0.7413533003450024	0.49342158737142583	-2.8504949883516613	0.36456373071898973	26.167889515220104
Q9UBS8	5	RNF14	0.9988	21.654905897285285	0.32474037720454163	-4.037228411920173	-2.3660958518477013	0.7158177583037038	-3.284186592725364	0.4366791831628447	0.4070453278514172	0.5556464155297576	-2.851756264079288	0.8821907869523571	21.654905897285285
Q9UBT2	17	UBA2	1.0	24.02891249784534	0.06595408359943633	-4.539720775058566	-2.707695497811404	1.3749583068963602	-3.62299482099586	0.48258560175016285	0.5750085368280118	0.2482482006171054	-2.846118803476525	0.6959502407680791	24.02891249784534
Q9UBT7	5	CTNNAL1	0.9993	21.45293586925045	-0.20176957571221976	-3.3338356344969515	-2.986436208058656	1.0160687150286343	-2.227148844257492	0.6823545960992163	0.6910032622794162	0.5655241370703337	-2.242933116999952	0.7698507966137242	21.45293586925045
Q9UBU6	7	FAM8A1	1.0	22.97177969838398	-0.36569333293290995	-3.7255587785644444	-3.2913794820270343	0.7984962919361447	-2.9865392627414007	0.5992485303444646	0.6317159646641777	0.5394507476858053	-2.8073536887463764	0.6659855276764013	22.97177969838398
Q9UBU8	5	MORF4L1	1.0	21.039651842083476	-0.013165264659232179	-4.488558712458515	-3.010559952966169	1.4945184737849964	-3.3510928367017616	0.4278925453335347	0.16495859455721984	0.5257626722462021	-3.4108732637426025	0.4147267419853442	21.039651842083476
Q9UBU9	7	NXF1	1.0	23.145987496515673	-0.499112756246042	-4.206480746905979	-3.281137059707719	1.6915285369209911	-3.0986750318283462	0.3554553294662952	0.16963505948898572	-0.2729339481637645	-3.0146695243418327	-0.22724672496488907	23.145987496515673
Q9UBV2	26	SEL1L	1.0	25.310511524176075	-0.3093443598675556	-4.486178844685028	-3.2857124613323734	1.0199908404468587	-3.2005102488357142	0.9527381088382612	0.8638490242322412	0.4800379231202143	-2.6158107141736977	0.22955988039939434	25.310511524176075
Q9UBV7	1	B4GALT7	0.9998	18.71429766365028	-0.14520535867059792	-4.237240309376023	-3.020013102441496	1.2657765501702265	-2.2616266738849475	0.6988157696997739	0.8803744945369658	0.5022136800939059	-1.8095458086605838	0.1898622702540642	18.71429766365028
Q9UBV8	8	PEF1	1.0	24.115056764171868	-0.1705521691450178	-4.148222270474854	-3.0108942950377795	1.175572371152521	-2.938053772018007	0.7689102563275245	0.606071168235415	0.6358989826169541	-2.5482357966335183	0.5313345652102655	24.115056764171868
Q9UBW7	1	ZMYM2	0.9999	18.574644954458876	-0.4219194324576083	NA	-3.7186175010507085	1.34196547119042	NA	-0.09057256605544772	-0.019793607490386833	0.03412990998030985	-3.231333329482025	0.6660303385357942	18.574644954458876
Q9UBW8	7	COPS7A	1.0	23.998889628050968	0.2139731069015518	-4.27385709931797	-3.0714026142154225	0.7951680112391131	-3.1514930814316724	0.6012536275311611	0.9517261650913689	0.8221540058956158	-2.7613902213499486	0.7416099157278246	23.998889628050968
Q9UBX1	4	CTSF	1.0	22.315046996453557	0.40817508694679105	-4.6128149551269	-2.462054873551101	-0.6872624952259017	-3.5984252968573536	0.9965590693639337	0.8986214480186527	1.0570800776119382	-2.846286488971499	0.2233073170374169	22.315046996453557
Q9UBX3	23	SLC25A10	1.0	26.891803589212998	0.08657534475296202	-3.719352763573969	-2.7273484329871316	1.5431882917042579	-2.522610008794448	0.28939589117511844	-0.08422017454940267	0.671773588783843	-3.1327343527712017	0.4766085929177528	26.891803589212998
Q9UBX5	8	FBLN5	1.0	24.595896333358734	-0.6952170917349356	-2.9499008645376437	-3.20075238200681	-0.06299668476250986	-2.8688250339152503	1.0139492015541123	1.056245370216926	0.7777970794570557	-2.2815356497634554	0.9098704833491915	24.595896333358734
Q9UBY8	1	CLN8	0.9996	18.64580105645988	0.5958714541592762	-3.3268245940757737	-2.060506887670906	0.4680194493126102	-2.247556054761061	0.3519589912874359	0.4303431602746919	1.3798378738194543	-3.0806313928274545	0.2761854180673886	18.64580105645988
Q9UDR5	80	AASS	1.0	26.563956806981516	0.7840196297949316	-3.9251487738068427	-2.0108349471489886	0.09806004624356746	-3.2646700344624335	0.38097518868312363	0.5192034938703571	0.7720180666580916	-2.9545397462729017	0.8826596932036459	26.563956806981516
Q9UDW1	4	UQCR10	1.0	22.858727114133305	0.30583804493892686	-3.944843553515244	-2.563246294504487	1.5113351828922514	-3.1931465722495602	0.443900417286601	0.05290463681113611	0.5579383364866652	-3.2983685987733997	0.6616369381801839	22.858727114133305
Q9UDW3	1	ZMAT5	0.9991	17.846782427311343	0.1743836307715405	NA	-3.2118361420812302	1.3141987731154288	-2.3603299084875413	0.3188870435591227	0.1318763177241138	0.40148868138421356	-2.9658179769542414	0.3676469089678349	17.846782427311343
Q9UDX3	20	SEC14L4	1.0	23.45233156109276	0.27266184112512803	-4.140648710723803	-2.547921738140518	0.5294543404220171	-3.167721009752535	0.10497507600694789	0.08173156830646278	0.5865555123371493	-3.3039200816738576	1.6336840706626852	23.45233156109276
Q9UDX5	4	MTFP1	1.0	23.03308245278942	-0.6550730786403829	-4.3538523574542065	-3.2779253101599863	2.1706318083133036	-2.862811253121846	0.31606230226316434	-0.2810616287723109	-0.12724170911904764	-4.0225460726579145	-0.3572285184578812	23.03308245278942
Q9UDY2	43	TJP2	1.0	25.8687502116371	-0.018906130687778244	-3.8515191929463413	-2.7882006804810526	1.7733805148206372	-2.9360029852688667	0.2951717296113934	-0.18248972903466054	0.41269318641475294	-3.2849610723974685	0.6003903639934762	25.8687502116371
Q9UDY4	2	DNAJB4	1.0	20.799708140184922	-0.006587491910790888	-4.697276239817263	-3.332722803236779	1.3087948211161695	-3.5367259728594123	0.6188302409498831	0.4755790522602332	0.43168681120827657	-2.7948850312164586	0.20788574788493186	20.799708140184922
Q9UDY8	3	MALT1	1.0	19.514994067733397	0.18601963620454498	-3.6438747530051305	-2.9997358486666172	0.7762411352550309	-3.0882589131025533	0.4336648377667309	0.5968070250596114	0.48182429317278874	-2.9958888881697643	0.49622978893791014	19.514994067733397
Q9UER7	3	DAXX	1.0	19.28476917100962	0.184896112347829	-4.17036856362169	-2.70926900343958	1.3293374039412704	-2.9975988570770564	0.5363934323607964	0.463648561805428	0.4948518200579244	-3.390831065792506	0.6422069454459098	19.28476917100962
Q9UEU0	5	VTI1B	1.0	23.145689671830375	0.2502678770154887	-4.12584373421787	-2.6132713188145065	1.1125954319783382	-2.7302298744528617	0.3979553265379536	0.4070489312696317	0.6398185022258751	-3.039866300510578	0.7126728049382898	23.145689671830375
Q9UEW3	2	MARCO	0.997	22.111537424971825	0.24544315679237272	-3.1472556110369396	-0.913327660475515	-1.0752129937812924	-2.008976984199969	-1.428246278015827	-1.6263991605375745	1.5418118893934292	-3.924840006343862	1.3103651774313452	22.111537424971825
Q9UEY8	21	ADD3	1.0	24.274905863883475	0.020222527797995937	-3.8895802443445184	-2.781977793799866	1.6022238083399305	-2.961510466522208	0.41112467499233674	0.17038780795178354	0.38715517938499744	-3.2353017781805473	0.39889192694514897	24.274905863883475
Q9UF12	24	PRODH2	1.0	25.408883588249363	0.6056807954483627	-3.64441762310099	-2.1201488280439174	-0.048722609563409236	-2.7973507118698198	-0.09643960947437513	-0.19779978509458562	1.1605068567521952	-3.4713509619853298	0.9486893707969468	25.408883588249363
Q9UF56	1	FBXL17	0.9994	22.869832733025806	0.32841393482383907	-4.045961362997209	-3.114475275183853	0.6908560976189335	-2.0144046342371134	0.5374632179358656	1.6623311901159816	0.05285347181156297	-3.152208009158201	-0.08909415653754138	22.869832733025806
Q9UFB7	1	ZBTB47	0.9962	19.07988920952287	0.06487743017447656	-3.7792196492358805	-2.9606676764325304	1.8281849365201204	-2.750283248730234	0.4515804444119098	0.2610023415541285	0.2273989083790795	-3.0711736447512354	0.26019188429897255	19.07988920952287
Q9UFC0	3	LRWD1	1.0	20.616961863597865	-0.41673217797811546	-4.021160144768926	-3.043309391039088	2.010431097759408	-3.274131508861661	0.6023943962062219	0.019315391891346678	-9.605867706667937E-4	-3.438750573743821	0.321190258799227	20.616961863597865
Q9UFG5	2	C19orf25	0.9999	22.898764078289847	0.006741376876835403	-4.108605724814361	-2.363034558862955	0.9546071842589008	-3.199713638754611	0.7007908099951123	0.8207657869258362	0.9826404622349099	-2.4839934431593003	0.07272133603511755	22.898764078289847
Q9UFN0	26	NIPSNAP3A	1.0	25.292532037526072	0.2997400643035917	-3.5000410707152074	-2.6912619909509656	0.9317417117838884	-2.7383478067218032	0.6607441069180737	0.6163505029596399	0.7467197070353997	-2.7125853019386046	-0.12029582684447782	25.292532037526072
Q9UFW8	5	CGGBP1	1.0	23.065856040618744	-0.7380612883179616	-4.266270651984863	-3.276361351745722	2.1629164994215806	-3.8052912635621476	0.43022726441819614	-0.5486798455533446	-0.16474593211043853	-3.812251182819921	0.09950969213211636	23.065856040618744
Q9UG56	6	PISD	0.9999	22.97168043313945	0.06540563034875291	-4.799899134225878	-2.7763819358064703	1.1189712112595922	-3.570774874473236	0.4901395686620642	0.2640147952477587	0.8854630055482016	-3.2922214018999894	0.47209258611073057	22.97168043313945
Q9UG63	9	ABCF2	1.0	21.865963467325987	0.14571251874015445	-4.292320022089634	-3.0035617455235943	1.1240704392463918	-3.5643313179608214	0.7013485417333243	0.6876978215129075	0.41306527206053545	-2.678013216349937	0.5017949836089528	21.865963467325987
Q9UGC7	1	MTRF1L	0.999	18.195939362709687	0.9377743855380221	-4.114820428642167	-2.16409530671989	0.5002177172652882	-3.2872284897935913	0.6776378537817447	0.5784659729398118	0.9247913621891097	-3.5544212235649475	0.27551007281785544	18.195939362709687
Q9UGI8	11	TES	1.0	22.746524311058973	0.0187004300141993	-4.562853710307889	-2.7869452659190177	1.2903157705484993	-3.5527944696167655	0.5536456999898327	0.22202779477796142	0.5877774448883066	-2.942509106789309	0.7536749875372912	22.746524311058973
Q9UGJ1	2	TUBGCP4	0.9915	22.8654549132971	0.5324980800953227	-3.863458193965158	-2.804527728394894	1.1722036009762427	-3.0197414588717324	0.5605195382693626	0.5053829151198119	0.6090775262233752	-2.861719110234037	0.47029902560354486	22.8654549132971
Q9UGK3	4	STAP2	1.0	21.948630919111988	0.22362729627747768	-3.8855791269718383	-2.4252025730583373	1.1103034064236077	-2.76665716721456	0.4442608635848533	0.2555840748752427	0.539268830361241	-3.046510343905303	0.8908879187087031	21.948630919111988
Q9UGK8	1	SERGEF	0.9981	19.80637654962146	0.405438207334889	-3.508744225316452	-2.3009707632649565	0.7861505386011132	-2.8344443574318863	0.556669385654935	0.4723154217790402	0.4920027032602121	-2.6394341309274676	1.066929880357641	19.80637654962146
Q9UGL1	1	KDM5B	0.9791	19.22818498142651	0.04202522600488301	-3.528930914614719	-2.892082876003194	1.32088656109371	-3.7537530495068676	0.1995144565767113	-0.14331088553240967	1.2120316131346467	-3.051469113020909	0.75340355537538	19.22818498142651
Q9UGM5	1	FETUB	0.9935	18.915025258249056	0.5133043958725167	-4.687205542665142	-2.139063984787157	0.35434947401665084	-3.4562623442305895	0.4770016814976117	0.45635169108967943	0.9897413739817935	-3.1855905975858043	1.0549647951964687	18.915025258249056
Q9UGM6	5	WARS2	1.0	22.219459921771357	0.24902057193502714	-4.13075160079841	-2.69132849936258	1.4338116118109774	-3.1825739738595864	0.5686861972671267	0.3776507250453598	0.3517471781027375	-2.869292269835226	0.5172425773332918	22.219459921771357
Q9UGN5	4	PARP2	0.9999	21.79780684995242	-0.1290109568698341	-4.210207521333647	-3.096207628466132	1.9469626600925416	-2.9645144394529304	0.4957681763937192	0.06687036470700924	0.24506777881178277	-3.749830270685713	0.1331490613396129	21.79780684995242
Q9UGP4	12	LIMD1	1.0	22.30912101124944	0.23599675457483205	-3.78133526246452	-2.8694661039134752	1.1079052044183184	-2.9907528272313524	0.26910165299698363	-0.06800900175479452	0.5118370088413506	-3.6471259566615473	0.5028122194741025	22.30912101124944
Q9UGP8	50	SEC63	1.0	25.744196620034746	0.26852080595751815	-4.214140647200968	-2.5473580727542213	1.1359820817535216	-3.4883555503156165	0.4458528875675398	0.21262403490192305	0.964200909930895	-3.270833711540866	0.372426412165197	25.744196620034746
Q9UGQ2	2	CACFD1	0.9998	23.098259144455714	-1.148372258898056	NA	-3.8565195171975857	2.00084714410559	-3.879748068192618	0.4791332013182865	-0.01328525799863467	-0.02720010847458898	-3.175038656304789	-0.4647098155580318	23.098259144455714
Q9UGR2	3	ZC3H7B	0.9999	20.888790862726573	0.28490141680180514	-4.732692031392295	-2.4638193054100466	0.9427301282350307	-3.345908034254144	0.6339210443648149	0.6322388348195069	0.5631398560534429	-2.7005391940896946	0.6739203123732302	20.888790862726573
Q9UGT4	6	SUSD2	1.0	21.32198292816832	0.34852751597072995	-3.7253272506989195	-2.8253848704369666	0.1668860988999512	-2.6776521104451856	0.48622523223318304	0.6110961879644332	0.9754663769344765	-2.8028597479754005	0.5963013998579942	21.32198292816832
Q9UGU0	2	TCF20	0.9995	20.078015434505836	-0.004459024228495423	-3.859510558016325	-2.5688652921161417	1.8603616144985295	-2.7820647492201314	0.38516111917954987	-0.1091026632586356	0.18532048354721198	-2.6157002539324257	0.3384330276498879	20.078015434505836
Q9UGU5	1	HMGXB4	0.997	17.85436590613849	0.10654433683883369	NA	-2.8372517580935916	1.084104636706936	-3.2834382683138816	0.41348688461118144	0.4562858807355994	0.5485092836267214	-2.9280780776662834	0.33661938489662546	17.85436590613849
Q9UGV2	2	NDRG3	1.0	21.12724544711613	-0.03379667183285484	-4.519110825057533	-2.97821146424982	1.7836362462937299	-4.181901420891615	0.48928442124421956	0.1650188812583604	0.10201031812920291	-3.2732235607157874	0.6738950306759328	21.12724544711613
Q9UGY1	1	NOL12	0.9979	19.79310490113606	-0.20088858188428205	-4.295947633710966	-3.0729444635027345	2.1842963305188334	-3.76199540043263	0.5182028899841384	0.026749136974544285	0.04292927791080814	-3.487869217489786	-0.37471628957117176	19.79310490113606
Q9UH03	2	SEPTIN3	0.9995	19.19552152640708	-0.7617909486626342	-3.83340143034187	-3.6958376644823767	2.4314592681090303	-2.959729931897961	0.6208652729112316	-0.5567216794285423	-0.49770710641487703	-3.586716214370661	-0.5719800531577306	19.19552152640708
Q9UH17	1	APOBEC3B	1.0	19.694040194870826	-0.8680030560104726	NA	-3.9276511762820974	1.8328203770257119	-3.2332797224910763	0.09152248550446984	0.13932913289647075	0.2944744883937247	-4.163882957267537	0.34323948879038113	19.694040194870826
